Book Name,Book Author,Price,URL
Imagina.,"RACKHAM, Arthur (illus.); FORD, Julia Ellsworth.",£600.00,https://www.peterharrington.co.uk/imagina-113209.html
"The Acquired Inability to Escape, Divided, The Inquired Inability to Escape, Inverted and Divided and Other Works.","HIRST, Damien.",£600.00,https://www.peterharrington.co.uk/catalog/product/view/id/9542/s/the-acquired-inability-to-escape-divided-the-inquired-inability-to-escape-inverted-and-divided-and-other-works-99044/category/5/
Undine.,"RACKHAM, Arthur (illus.); LA MOTTE-FOUQUÉ, Friedrich Heinrich Karl, Freiherr de.",£600.00,https://www.peterharrington.co.uk/undine-165578.html
My Life.,"CLINTON, Bill.",£600.00,https://www.peterharrington.co.uk/catalog/product/view/id/66430/s/my-life-162992/category/5/
A Book.,"BARNES, Djuna.",£600.00,https://www.peterharrington.co.uk/a-book-158123.html
Loba. Part II.,"DI PRIMA, Diane.",£600.00,https://www.peterharrington.co.uk/loba-part-ii-161040.html
Mother Night.,"VONNEGUT, Kurt",£600.00,https://www.peterharrington.co.uk/mother-night-157785.html
"Mei di zai Yuenan nanfang shiyong de huaxue duji (""American Imperialism and the Use of Chemical Agents in South Vietnam"").",AGENT ORANGE.,£600.00,https://www.peterharrington.co.uk/mei-di-zai-yuenan-nanfang-shiyong-de-huaxue-duji-american-imperialism-and-the-use-of-chemical-agents-in-south-vietnam-157934.html
"Animadversions on A late Factious Book,","J., L.L.D.",£600.00,https://www.peterharrington.co.uk/animadversions-on-a-late-factious-book-135282.html
More About Paddington.,"BOND, Michael.",£600.00,https://www.peterharrington.co.uk/more-about-paddington-162670.html
Allure.,"VREELAND, Diana.",£600.00,https://www.peterharrington.co.uk/allure-113339.html
Travels in Arabia Deserta.,"LAWRENCE, T. E. (intro.); DOUGHTY, Charles M.",£600.00,https://www.peterharrington.co.uk/travels-in-arabia-deserta-153702.html
Strange Stories from a Chinese Studio.,"GILES, Herbert Allen (trans.); PU, Songling.",£600.00,https://www.peterharrington.co.uk/strange-stories-from-a-chinese-studio-164318.html
Epithalamion and Amoretti.,"SPENSER, Edmund.",£600.00,https://www.peterharrington.co.uk/epithalamion-and-amoretti-145497.html
In Flagrante.,"KILLIP, Chris.",£600.00,https://www.peterharrington.co.uk/in-flagrante-166472.html
The Sources of the Nile:,"BEKE, Charles Tilstone.",£600.00,https://www.peterharrington.co.uk/the-sources-of-the-nile-169064.html
The Queen's Gambit.,"TEVIS, Walter S.",£600.00,https://www.peterharrington.co.uk/the-queen-s-gambit-169019.html
The Queen's Gambit.,"TEVIS, Walter S.",£600.00,https://www.peterharrington.co.uk/the-queen-s-gambit-169443.html
The Arabs in Central Africa and at Lake Nyassa.,"STEVENSON, James.",£600.00,https://www.peterharrington.co.uk/the-arabs-in-central-africa-and-at-lake-nyassa.html
"A Dissertation on the Ancient Chinese Vases of the Shang Dynasty, from 1743 to 1496, B.C.","THOMS, Peter Perring.",£600.00,https://www.peterharrington.co.uk/a-dissertation-on-the-ancient-chinese-vases-of-the-shang-dynasty-from-1743-to-1496-bc-169508.html
Frog Went a-Courtin'.,"LANGSTAFF, John; ROJANKOVSKY, Feodor (illus.)",£600.00,https://www.peterharrington.co.uk/frog-went-a-courtin-98718.html
Frog Went a-Courtin'.,"LANGSTAFF, John; ROJANKOVSKY, Feodor (illus.)",£600.00,https://www.peterharrington.co.uk/frog-went-a-courtin-98718.html
This is Another Place.,"EMIN, Tracey.",£600.00,https://www.peterharrington.co.uk/this-is-another-place-159661.html
Introduction to Mathematical Philosophy.,"RUSSELL, Bertrand.",£600.00,https://www.peterharrington.co.uk/introduction-to-mathematical-philosophy-160124.html
The Mystical Hymns.,"ORPHEUS; TAYLOR, Thomas (trans.)",£600.00,https://www.peterharrington.co.uk/the-mystical-hymns-153106.html
The War in the Mountains.,"KIPLING, Rudyard.",£600.00,https://www.peterharrington.co.uk/the-war-in-the-mountains-157865.html
Birds of Britain.,"GREEN, John D.",£600.00,https://www.peterharrington.co.uk/birds-of-britain-143831.html
Beat Hotel.,"BURROUGHS, William (foreword); NORSE, Harold.",£600.00,https://www.peterharrington.co.uk/beat-hotel-151158.html
The Travelers' Handbook for China (Including Hongkong).,"CROW, Carl.",£600.00,https://www.peterharrington.co.uk/the-travelers-handbook-for-china-including-hongkong-164303.html
"Lieutenant-Colonel John Haughton, Commandant of the 36th Sikhs.","HAUGHTON, John - YATE, Arthur Campbell.",£600.00,https://www.peterharrington.co.uk/lieutenant-colonel-john-haughton-commandant-of-the-36th-sikhs-162288.html
Twelve Days.,"SACKVILLE-WEST, Vita.",£600.00,https://www.peterharrington.co.uk/twelve-days-163615.html
Chinese Chapters from the Book of the Stanley Club.,"CHANDLER, Helen Davis, and others (eds).",£600.00,https://www.peterharrington.co.uk/chinese-chapters-from-the-book-of-the-stanley-club-165579.html
Life of Omar Al-Khayyámi.,"OMAR KHAYYÁM - SHIRAZI, J. K. M.",£600.00,https://www.peterharrington.co.uk/life-of-omar-al-khayyami-146923.html
My Life.,"CLINTON, Bill.",£600.00,https://www.peterharrington.co.uk/my-life-168644.html
The Red Fairy Book.,"LANG, Andrew (ed.).",£600.00,https://www.peterharrington.co.uk/the-red-fairy-book-168490.html
One Hundred Years of Solitude.,"GARCÍA MÁRQUEZ, Gabriel.",£600.00,https://www.peterharrington.co.uk/one-hundred-years-of-solitude-167396.html
Henry Moore.,"MOORE, Henry, & John Hedgecoe.",£600.00,https://www.peterharrington.co.uk/henry-moore-168706.html
Memoirs and Correspondence.,"ÉPINAY, Louise d'.",£600.00,https://www.peterharrington.co.uk/memoirs-and-correspondence-168958.html
The Angels.,"UPDIKE, John.",£580.00,https://www.peterharrington.co.uk/the-angels-128337.html
Alphabet.,"BEEKE, Anthon, & Geert Kooiman.",£575.00,https://www.peterharrington.co.uk/alphabet-139773.html
Arbeit!,"WOLFF, Paul, & Alfred Tritschler.",£575.00,https://www.peterharrington.co.uk/arbeit-143580.html
Diamond Jim.,"MORELL, Parker.",£575.00,https://www.peterharrington.co.uk/diamond-jim-74752.html
Le Cahier Jaune.,"BENSON, Arthur Christopher.",£575.00,https://www.peterharrington.co.uk/le-cahier-jaune-81813.html
Reflections in a Silver Spoon.,"MELLON, Paul, & John Baskett.",£575.00,https://www.peterharrington.co.uk/reflections-in-a-silver-spoon-85945.html
We Shot An Arrow.,"GOODCHILD, George, & C. E. Bechhofer Roberts.",£575.00,https://www.peterharrington.co.uk/we-shot-an-arrow-106781.html
John Baldessari.,"BALDESSARI, John - BRUGGEN, Coosje van.",£575.00,https://www.peterharrington.co.uk/catalog/product/view/id/15875/s/john-baldessari-112196/category/5/
Russland und das Germanenthum.,"BAUER, Bruno.",£575.00,https://www.peterharrington.co.uk/russland-und-das-germanenthum-130780.html
Music for Peace - signed album with DSM cover design.,"WILLIAMS, Mary Lou.",£575.00,https://www.peterharrington.co.uk/music-for-peace-signed-album-with-dsm-cover-design-141645.html
Promise of Greatness. The War of 1914-18.,"LIDDELL HART, Basil Henry (contrib.).",£575.00,https://www.peterharrington.co.uk/promise-of-greatness-the-war-of-1914-18-167287.html
Production of Commodities by Means of Commodities.,"SRAFFA, Piero.",£575.00,https://www.peterharrington.co.uk/production-of-commodities-by-means-of-commodities-166341.html
The Collected Speeches.,"THATCHER, Margaret.",£575.00,https://www.peterharrington.co.uk/the-collected-speeches-169514.html
Fantastic Mr. Fox.,"DAHL, Roald.",£575.00,https://www.peterharrington.co.uk/fantastic-mr-fox-169976.html
Dear Baby.,"SAROYAN, William.",£575.00,https://www.peterharrington.co.uk/dear-baby-101768.html
Penrod.,"TARKINGTON, Booth.",£575.00,https://www.peterharrington.co.uk/penrod-103465.html
The Captain's Chair.,"FLAHERTY, Robert.",£575.00,https://www.peterharrington.co.uk/the-captain-s-chair-75728.html
Cromwell: A Prize Poem.,"ARNOLD, Matthew.",£575.00,https://www.peterharrington.co.uk/cromwell-a-prize-poem-94529.html
Old English Sporting Books.,"NEVILL, Ralph.",£575.00,https://www.peterharrington.co.uk/old-english-sporting-books-125650.html
Alphabets.,"BLAKE, Peter.",£575.00,https://www.peterharrington.co.uk/alphabets-161679.html
Versuch in sittlichen und zärtlichen Gedichten.,"UNZER, Johanna Charlotte.",£575.00,https://www.peterharrington.co.uk/versuch-in-sittlichen-und-zartlichen-gedichten-137490.html
Tales of Mystery & Imagination.,"RACKHAM, Arthur (illus.); POE, Edgar Allan.",£575.00,https://www.peterharrington.co.uk/tales-of-mystery-imagination-167985.html
An Historical and Descriptive Account of the Kachari Tribes in the North Cachar Hills:,"SOPPITT, C. A.",£575.00,https://www.peterharrington.co.uk/an-historical-and-descriptive-account-of-the-kachari-tribes-in-the-north-cachar-hills-148000.html
The Connection.,"GELBER, Jack.",£575.00,https://www.peterharrington.co.uk/the-connection-107213.html
The Principles of Liberty of Conscience Stated and Defended: In a Letter to a Friend.,"WISHART, William.",£575.00,https://www.peterharrington.co.uk/the-principles-of-liberty-of-conscience-stated-and-defended-in-a-letter-to-a-friend-117451.html
The Matchlock Gun.,"EDMONDS, Walter D.",£575.00,https://www.peterharrington.co.uk/the-matchlock-gun-114658.html
Sultan to Sultan.,"FRENCH-SHELDON, May.",£575.00,https://www.peterharrington.co.uk/sultan-to-sultan-136609.html
Night Rider.,"WARREN, Robert Penn.",£575.00,https://www.peterharrington.co.uk/night-rider-109802.html
"Collection of three Steam Press Broadsides, Numbers 1, 2, and 3.","STEADMAN, Ralph.",£575.00,https://www.peterharrington.co.uk/collection-of-three-steam-press-broadsides-numbers-1-2-and-3-145626.html
Conservatoire des Arts et Métiers.,"BLANQUI, Jerome-Adolphe.",£575.00,https://www.peterharrington.co.uk/conservatoire-des-arts-et-metiers-127739.html
Ginger Pye.,"ESTES, Eleanor.",£575.00,https://www.peterharrington.co.uk/ginger-pye-95720.html
"Hortensius, Friend of Nero.","PARGETER, Edith.",£575.00,https://www.peterharrington.co.uk/hortensius-friend-of-nero-99761.html
"Sarah, Plain and Tall.","MACLACHLAN, Patricia.",£575.00,https://www.peterharrington.co.uk/sarah-plain-and-tall-89694.html
Remarkable Biography;,"PINDAR, Paul.",£575.00,https://www.peterharrington.co.uk/remarkable-biography-133534.html
A Dictionary of Assyrian Botany.,"THOMPSON, Reginald Campbell.",£575.00,https://www.peterharrington.co.uk/a-dictionary-of-assyrian-botany-140452.html
Poems.,"STUART-WORTLEY, Emmeline, Lady.",£575.00,https://www.peterharrington.co.uk/poems-141664.html
Destruction et protection de la nature.,"HEIM, Roger.",£575.00,https://www.peterharrington.co.uk/destruction-et-protection-de-la-nature-141879.html
The Theory and Practice of War.,"LIDDELL HART, Basil Henry - HOWARD, Michael (ed.)..",£575.00,https://www.peterharrington.co.uk/the-theory-and-practice-of-war-167240.html
Suggestions Towards the Future Government of India.,"MARTINEAU, Harriet.",£575.00,https://www.peterharrington.co.uk/suggestions-towards-the-future-government-of-india.html
Mandamet der keyserlijker Maiesteit vuytghegeue int laer xlvi.,CATHOLIC CHURCH.,£575.00,https://www.peterharrington.co.uk/mandamet-der-keyserlijker-maiesteit-vuytghegeue-int-laer-xlvi-122867.html
"Recherches sur la nature et l'origine de la richesse publique,","MAITLAND, James, eighth Earl of Lauderdale.",£575.00,https://www.peterharrington.co.uk/recherches-sur-la-nature-et-l-origine-de-la-richesse-publique-113498.html
Double Exposure.,"MCDOWALL, Roddy.",£575.00,https://www.peterharrington.co.uk/double-exposure-77299.html
Fletcher and Zenobia.,"CHESS, Victoria, & Edward Gorey.",£575.00,https://www.peterharrington.co.uk/fletcher-and-zenobia-89504.html
Inadmissible Evidence.,"OSBORNE, John.",£575.00,https://www.peterharrington.co.uk/inadmissible-evidence-90781.html
Ten Poems More.,"GRAVES, Robert.",£575.00,https://www.peterharrington.co.uk/ten-poems-more-90871.html
Sophocles the Hyena.,"MORAN, Jim; Roger Duvoisin (illus.)",£575.00,https://www.peterharrington.co.uk/sophocles-the-hyena-107018.html
Hue and Cry.,"MCPHERSON, James Alan.",£575.00,https://www.peterharrington.co.uk/hue-and-cry-109925.html
Ride a Cock-Horse and Other Nursery Rhymes.,"PEAKE, Mervyn (illus.)",£575.00,https://www.peterharrington.co.uk/ride-a-cock-horse-and-other-nursery-rhymes-103247.html
"""Visitor"" [From Russia, With Love].","FLEMING, Ian.",£575.00,https://www.peterharrington.co.uk/visitor-from-russia-with-love-156513.html
By Tigris and Euphrates.,"STEVENS, Ethel Stefana, later Lady Drower.",£575.00,https://www.peterharrington.co.uk/by-tigris-and-euphrates-162181.html
The Works.,"REYNOLDS, Joshua.",£575.00,https://www.peterharrington.co.uk/the-works-156500.html
"Early American Trade Cards,","JENNY, Adele.",£575.00,https://www.peterharrington.co.uk/early-american-trade-cards-105746.html
Essays and Speeches.,"DAWES, Charles G.",£575.00,https://www.peterharrington.co.uk/essays-and-speeches-167999.html
Horton Hears a Who!,"SEUSS, Dr.",£575.00,https://www.peterharrington.co.uk/horton-hears-a-who-169391.html
The Sagas of Olaf Tryggvason and Harald the Tyrant.,"STURLUSON, Snorri; STORM, Gustav (ed.); HEARN, Ethel Harriet (trans.).",£575.00,https://www.peterharrington.co.uk/the-sagas-of-olaf-tryggvason-and-harald-the-tyrant.html
Christmas Greetings: Dialogue at Christmas.,"DRINKWATER, John, & Alfred Rutherston.",£575.00,https://www.peterharrington.co.uk/christmas-greetings-dialogue-at-christmas-94481.html
Dilemma.,"EDWARDS, Norman.",£575.00,https://www.peterharrington.co.uk/dilemma-96746.html
Alphabet.,"BEEKE, Anthon, & Geert Kooiman.",£575.00,https://www.peterharrington.co.uk/catalog/product/view/id/6316/s/alphabet-87763/category/5/
The Vicar of Wakefield.,"RACKHAM, Arthur (illus.); GOLDSMITH, Oliver.",£575.00,https://www.peterharrington.co.uk/the-vicar-of-wakefield-116069.html
Word and Object.,"QUINE, Willard Van Orman.",£575.00,https://www.peterharrington.co.uk/word-and-object-150070.html
The Life of Samuel Johnson.,"RAILTON, Herbert (illus.); BOSWELL, James.",£575.00,https://www.peterharrington.co.uk/the-life-of-samuel-johnson-167771.html
The Poems.,"MORRIS, Francis St Vincent.",£550.00,https://www.peterharrington.co.uk/the-poems-137348.html
Nerve.,"FRANCIS, Dick.",£550.00,https://www.peterharrington.co.uk/nerve-138921.html
A Practical Treatise of Husbandry:,"DUHAMEL DU MONCEAU, Henri-Louis.",£550.00,https://www.peterharrington.co.uk/a-practical-treatise-of-husbandry-114569.html
Rubáiyát of Omar Khayyám.,"FITZGERALD, Edward (trans).",£550.00,https://www.peterharrington.co.uk/rubaiyat-of-omar-khayyam-152323.html
Wanli changjiang hengdu. (Crossing the Thousand-Mile Yangtze River.),"WEI, Yang.",£550.00,https://www.peterharrington.co.uk/wanli-changjiang-hengdu-crossing-the-thousand-mile-yangtze-river-151347.html
The Sherbro and its Hinterland.,"ALLDRIDGE, Thomas Joshua.",£550.00,https://www.peterharrington.co.uk/the-sherbro-and-its-hinterland-167209.html
Through Shên-kan:,"SOWERBY, Arthur de Carle, & Robert Sterling Clark.",£550.00,https://www.peterharrington.co.uk/through-shen-kan-168645.html
The Modern Distributive Process.,"CLARK, John Bates, & Franklin H. Giddings.",£550.00,https://www.peterharrington.co.uk/the-modern-distributive-process-119881.html
The Rationale of Reward.,"BENTHAM, Jeremy.",£550.00,https://www.peterharrington.co.uk/the-rationale-of-reward-101521.html
The Doctrine of Passive Obedience and Non-Resistance Considered.,"WALLACE, Robert.",£550.00,https://www.peterharrington.co.uk/the-doctrine-of-passive-obedience-and-non-resistance-considered-117454.html
Cubist Poems.,"WEBER, Max.",£550.00,https://www.peterharrington.co.uk/cubist-poems-132242.html
"An Exposure of the Hindu Religion,","WILSON, John, of the Scottish Mission, Bombay.",£550.00,https://www.peterharrington.co.uk/an-exposure-of-the-hindu-religion-145823.html
I Can Lick 30 Tigers Today!,"SEUSS, Dr.",£550.00,https://www.peterharrington.co.uk/i-can-lick-30-tigers-today-148200.html
"Fram over Polhavet (""Farthest North""):","NANSEN, Fridtjof.",£550.00,https://www.peterharrington.co.uk/fram-over-polhavet-farthest-north-165678.html
Souvenirs of Military Life in Algeria.,"CASTELLANE, Louis Charles Pierre, comte de.",£550.00,https://www.peterharrington.co.uk/souvenirs-of-military-life-in-algeria-100786.html
London Orbital.,"SINCLAIR, Iain.",£550.00,https://www.peterharrington.co.uk/london-orbital-143139.html
"Youzhiyuan duben (""Kindergarten Readers"").","SHEN, Baiying.",£550.00,https://www.peterharrington.co.uk/youzhiyuan-duben-kindergarten-readers-152987.html
Qatar: Early Photographs. Seen through British Eyes.,QATAR.,£550.00,https://www.peterharrington.co.uk/qatar-early-photographs-seen-through-british-eyes-167675.html
When the Whippoorwill.,"RAWLINGS, Marjorie Kinnan.",£550.00,https://www.peterharrington.co.uk/when-the-whippoorwill-161365.html
First Russia Then Tibet.,"BYRON, Robert.",£550.00,https://www.peterharrington.co.uk/first-russia-then-tibet-164349.html
Catalogo de' codici manoscritti della famiglia Capilupi di Mantova.,"ANDRES, Juan.",£550.00,https://www.peterharrington.co.uk/catalogo-de-codici-manoscritti-della-famiglia-capilupi-di-mantova-169829.html
Please Try to Remember the First of Octember!,"SEUSS, Dr., as LESIEG, Theo.",£550.00,https://www.peterharrington.co.uk/please-try-to-remember-the-first-of-octember-131030.html
The Scarlet City.,"STEPHENS, Henry Pottinger, & Ernest Wells, as ""Pot and Swears"".",£550.00,https://www.peterharrington.co.uk/the-scarlet-city-142376.html
The Happy Lion's Rabbits.,"DUVOISIN, Roger (illus.); FATIO, Louise.",£550.00,https://www.peterharrington.co.uk/the-happy-lion-s-rabbits-98006.html
Door Into the Dark.,"HEANEY, Seamus.",£550.00,https://www.peterharrington.co.uk/door-into-the-dark-166282.html
"The Cruise of the ""Cachalot""","BULLEN, Frank T.",£550.00,https://www.peterharrington.co.uk/the-cruise-of-the-cachalot-166663.html
Der Sozialismus.,"WEBER, Max.",£550.00,https://www.peterharrington.co.uk/der-sozialismus-157242.html
Monetary Statistics of the United States.,"FRIEDMAN, Milton, & Anna J. Schwartz.",£550.00,https://www.peterharrington.co.uk/monetary-statistics-of-the-united-states-157522.html
Mr Mill's Plan for the Pacification of Ireland examined.,"MILL, John Stuart - LACKWOOD, Frederick Temple, Marquis of Dufferin and Ava.",£550.00,https://www.peterharrington.co.uk/mr-mill-s-plan-for-the-pacification-of-ireland-examined-157609.html
Memoirs of the Life of Voltaire. Written by Himself.,VOLTAIRE.,£550.00,https://www.peterharrington.co.uk/memoirs-of-the-life-of-voltaire-written-by-himself-166658.html
Vindiciae Legis:,"BURGESS, Anthony.",£550.00,https://www.peterharrington.co.uk/vindiciae-legis-167844.html
Principles of Political Economy.,"ROSCHER, Wilhjelm.",£550.00,https://www.peterharrington.co.uk/principles-of-political-economy-119979.html
Care [and] Zorgzaamhed.,"MURPHY, Richard, & Jan Eijkelboom.",£550.00,https://www.peterharrington.co.uk/care-and-zorgzaamhed-78051.html
Duane and the Art Murders.,"BENTON, John.",£550.00,https://www.peterharrington.co.uk/duane-and-the-art-murders-62551.html
"A Brief History of the Hutwa Raj,","DUTT, Devendra Nath.",£550.00,https://www.peterharrington.co.uk/a-brief-history-of-the-hutwa-raj-91707.html
"Bang nongmin suan san bi zhang (""Help the Peasants Embrace the Revolution's Bounty"").",CHINESE COMICS.,£550.00,https://www.peterharrington.co.uk/bang-nongmin-suan-san-bi-zhang-help-the-peasants-embrace-the-revolution-s-bounty-153638.html
Notes on the Grammar of the Rámáyan of Tulsí Dás.,"GREAVES, Edwin.",£550.00,https://www.peterharrington.co.uk/notes-on-the-grammar-of-the-ramayan-of-tulsi-das-141124.html
Coronation Everest.,"MORRIS, Jan, as James Morris.",£550.00,https://www.peterharrington.co.uk/coronation-everest-165547.html
1939-1962 photographs.,"SOMMER, Frederick.",£550.00,https://www.peterharrington.co.uk/1939-1962-photographs-143004.html
"The Scope and Method of Economic Science. An Address delivered to the Economic Science and Statistics Section of the British Association at Aberdeen 10 September, 1885.","SIDGWICK, Henry.",£550.00,https://www.peterharrington.co.uk/the-scope-and-method-of-economic-science-an-address-delivered-to-the-economic-science-and-statistics-section-of-the-british-association-at-aberdeen-10-september-1885-166432.html
Arabia Reborn.,"KHEIRALLAH, George.",£550.00,https://www.peterharrington.co.uk/arabia-reborn-165530.html
Greybeards at Play. Literature and Art for Old Gentlemen.,"CHESTERTON, G. K.",£525.00,https://www.peterharrington.co.uk/greybeards-at-play-literature-and-art-for-old-gentlemen-50828.html
His Monkey Wife or Married to a Chimp.,"COLLIER, John.",£525.00,https://www.peterharrington.co.uk/his-monkey-wife-or-married-to-a-chimp-108360.html
Bonnet over the Windmill:,"SMITH, Dodie.",£525.00,https://www.peterharrington.co.uk/bonnet-over-the-windmill-96601.html
The Rakonitz Chronicles.,"STERN, Gladys Bronwyn.",£525.00,https://www.peterharrington.co.uk/the-rakonitz-chronicles-96735.html
Die Puppe.,"BELLMER, Hans.",£525.00,https://www.peterharrington.co.uk/die-puppe-100887.html
The Devil Breathes But Once.,"WALLACE, Carlton.",£525.00,https://www.peterharrington.co.uk/the-devil-breathes-but-once-81058.html
Sur les bases du groupe symétrique et les couples de substitutions qui engendrent un groupe régulier.,"PICCARD, Sophie.",£525.00,https://www.peterharrington.co.uk/sur-les-bases-du-groupe-symetrique-et-les-couples-de-substitutions-qui-engendrent-un-groupe-regulier-164425.html
Photograph.,"BOOTH, John Wilkes.",£525.00,https://www.peterharrington.co.uk/photograph-122446.html
"Canaux Navigables,","LINGUET, Simon Nicolas Henri.",£525.00,https://www.peterharrington.co.uk/canaux-navigables-135496.html
The Castle and the Cave. [With the original artwork for the dust jacket by John S. Goodhall].,"FINLAY, Winifred.",£525.00,https://www.peterharrington.co.uk/catalog/product/view/id/10569/s/the-castle-and-the-cave-with-the-original-artwork-for-the-dust-jacket-by-john-s-goodhall-101678/category/5/
Black April.,"PETERKIN, Julia.",£525.00,https://www.peterharrington.co.uk/black-april-59267.html
Challenge. A Bulldog Drummond Novel.,"SAPPER, pseud. of Herman Cyril McNeile.",£525.00,https://www.peterharrington.co.uk/challenge-a-bulldog-drummond-novel-68861.html
Above The Law.,"GOWING, Sidney Floyd. GOODWIN, John.",£525.00,https://www.peterharrington.co.uk/above-the-law-96748.html
Intruder In The Dust.,"FAULKNER, William.",£525.00,https://www.peterharrington.co.uk/intruder-in-the-dust-96884.html
Design for Murder.,"WILDE, Percival.",£525.00,https://www.peterharrington.co.uk/design-for-murder-107269.html
Paul Verlaine.,"NICOLSON, Harold.",£500.00,https://www.peterharrington.co.uk/paul-verlaine-139526.html
Die Ursachen des Niederganges der russischen Revolution.,"GOLDMAN, Emma.",£500.00,https://www.peterharrington.co.uk/die-ursachen-des-niederganges-der-russischen-revolution-141115.html
"Annuaire pour l'an 1842,","ARAGO, François.",£500.00,https://www.peterharrington.co.uk/annuaire-pour-l-an-1842-141018.html
Henry Moore.,"MOORE, Henry, & John Hedgecoe.",£500.00,https://www.peterharrington.co.uk/henry-moore-143145.html
Peuples et Races de l'Asie Mineure.,"ACRITAS, D.",£500.00,https://www.peterharrington.co.uk/peuples-et-races-de-l-asie-mineure-134320.html
The Genuine Poetical Works;,"COTTON, Charles.",£500.00,https://www.peterharrington.co.uk/the-genuine-poetical-works-136198.html
"Letters to Mr. Volney, Occasioned by a Work of his Entitled Ruins, and by his Letter to the Author.","PRIESTLEY, Joseph.",£500.00,https://www.peterharrington.co.uk/letters-to-mr-volney-occasioned-by-a-work-of-his-entitled-ruins-and-by-his-letter-to-the-author-136976.html
"Souvenirs de Maréchal Macdonald, duc de Tarente.","MACDONALD, Étienne Jacques Joseph Alexandre - ROUSSET, Camille (ed.).",£500.00,https://www.peterharrington.co.uk/souvenirs-de-marechal-macdonald-duc-de-tarente-122621.html
The Rural Economy of the West of England:,"MARSHALL, William.",£500.00,https://www.peterharrington.co.uk/the-rural-economy-of-the-west-of-england-129284.html
Landscape Illustrations of the Waverley Novels.,"SCOTT, Walter.",£500.00,https://www.peterharrington.co.uk/landscape-illustrations-of-the-waverley-novels-118099.html
"Considérations sur le gouvernement ancien et présent de la France,","ARGENSON, René-Louis de Voyer.",£500.00,https://www.peterharrington.co.uk/considerations-sur-le-gouvernement-ancien-et-present-de-la-france-120546.html
Remarks on the Management of the Circulation:,"LOYD, Samuel Jones",£500.00,https://www.peterharrington.co.uk/remarks-on-the-management-of-the-circulation-124867.html
Sixteen Sonnets.,"UPDIKE, John.",£500.00,https://www.peterharrington.co.uk/sixteen-sonnets-144315.html
Il Concorso delle Truppe Britanniche alla Fronte Italiana.,"PLUMER, Herbert.",£500.00,https://www.peterharrington.co.uk/il-concorso-delle-truppe-britanniche-alla-fronte-italiana-142277.html
The Way of All Flesh.,"BUTLER, Samuel.",£500.00,https://www.peterharrington.co.uk/the-way-of-all-flesh-43801.html
Practical Television.,"LARNER, E. T.",£500.00,https://www.peterharrington.co.uk/practical-television-59293.html
"""On Guard,"" being Extracts from the Journal of an Indian Subaltern.","BRYANS, James William, & Staff Sergeant Beatson.",£500.00,https://www.peterharrington.co.uk/catalog/product/view/id/3686/s/on-guard-being-extracts-from-the-journal-of-an-indian-subaltern-70434/category/5/
"The Merchant's Magazine: Or, Trades Man's Treasury... The Sixth Impression Corrected and Improved.","HATTON, Edward.",£500.00,https://www.peterharrington.co.uk/the-merchant-s-magazine-or-trades-man-s-treasury-the-sixth-impression-corrected-and-improved-105482.html
Dark Bridwell.,"FISHER, Vardis.",£500.00,https://www.peterharrington.co.uk/dark-bridwell-93599.html
Toilers of the Hills.,"FISHER, Vardis.",£500.00,https://www.peterharrington.co.uk/toilers-of-the-hills-93601.html
"The Life of Augustus Viscount Keppel, Admiral Of The White And First Lord Of The Admiralty In 1782-3","KEPPEL, Thomas.",£500.00,https://www.peterharrington.co.uk/the-life-of-augustus-viscount-keppel-admiral-of-the-white-and-first-lord-of-the-admiralty-in-1782-3-100784.html
The Deputy Sheriff of Comanche County.,"BURROUGHS, Edgar Rice.",£500.00,https://www.peterharrington.co.uk/the-deputy-sheriff-of-comanche-county-127900.html
"Narrative of a Voyage from Liverpool to Alexandria,","BURTON, Nathanael.",£500.00,https://www.peterharrington.co.uk/narrative-of-a-voyage-from-liverpool-to-alexandria-154065.html
Jure Naturae,"PUFENDORF, Samuel von.",£500.00,https://www.peterharrington.co.uk/jure-naturae-160985.html
Idylls of the King.,"TENNYSON, Alfred, Lord.",£500.00,https://www.peterharrington.co.uk/idylls-of-the-king-161380.html
Doctor Donne & Gargantua. First Canto.,"LEWIS, Wyndham (illus.); SITWELL, Sacheverell.",£500.00,
Pull My Daisy.,"KEROUAC, Jack.",£500.00,https://www.peterharrington.co.uk/pull-my-daisy-162056.html
Green Mansions.,"HUDSON, W. H.",£500.00,https://www.peterharrington.co.uk/green-mansions-161813.html
Hello America.,"BALLARD, J. G.",£500.00,https://www.peterharrington.co.uk/hello-america-159943.html
The Sepoy Mutiny: A Critical Narrative. Second edition.,"INNES, McLeod.",£500.00,https://www.peterharrington.co.uk/the-sepoy-mutiny-a-critical-narrative-second-edition-158866.html
"The Life of Richard Nash, of Bath, Esq;","GOLDSMITH, Oliver.",£500.00,https://www.peterharrington.co.uk/the-life-of-richard-nash-of-bath-esq-156436.html
Institutes of Moral Philosophy.,"FERGUSON, Adam.",£500.00,https://www.peterharrington.co.uk/institutes-of-moral-philosophy-158336.html
The Expansion of England.,"SEELEY, J. R.",£500.00,https://www.peterharrington.co.uk/the-expansion-of-england-158979.html
Compendio di Sociologia generale.,"PARETO, Vilfredo.",£500.00,https://www.peterharrington.co.uk/compendio-di-sociologia-generale-120527.html
